585,529
583,529
588,514
586,505
590,503
598,497
609,506
628,494
621,481
614,481
614,471
611,465
598,472
587,444
589,443
585,434
600,423
611,426
637,436
632,447
647,465
660,463
673,461
674,463
676,488
671,496
689,493
716,476
720,466
714,452
720,449
728,443
734,446
736,443
744,451
759,452
760,457
759,463
764,475
767,479
774,482
762,486
756,489
751,490
730,497
726,482
698,442
679,430
684,421
682,420
692,420
693,405
695,399
703,406
710,410
711,420
726,419
729,416
724,397
724,386
737,388
737,390
758,384
763,392
773,404
777,403
774,419
772,422
785,432
782,441
774,458
800,435
804,431
816,432
831,429
836,420
837,415
840,408
842,402
846,412
850,427
858,423
861,416
863,414
871,414
875,410
888,420
894,414
904,416
905,408
907,408
911,422
911,430
912,435
905,430
923,413
946,412
957,406
959,406
968,403
968,393
979,390
973,379
959,373
956,374
958,362
970,340
978,344
996,325
983,312
978,298
994,283
989,276
988,276
994,269
999,268
976,259
958,273
952,279
939,278
935,276
939,273
933,271
919,260
911,262
899,273
887,263
889,245
902,233
899,215
897,185
892,169
889,168
880,178
867,190
858,177
840,173
841,166
828,152
832,149
841,139
853,144
858,157
885,148
886,136
900,150
911,136
906,121
906,110
913,101
902,97
898,100
898,88
904,89
918,88
927,65
924,63
916,60
906,46
904,38
913,41
927,32
926,18
931,11
938,7
939,6
953,17
949,26
960,28
960,32
970,27
988,43
999,60
995,80
980,82
981,74
961,86
952,79
948,79
951,73
938,53
942,49
954,97
942,102
942,112
951,111
937,128
943,132
939,135
930,143
926,130
925,113
920,160
935,166
921,178
945,196
956,208
963,215
967,211
970,211
968,203
966,196
990,196
986,213
998,173
996,151
1000,144
988,122
979,125
986,110
979,106
957,164
965,171
968,169
935,209
944,216
929,226
927,235
941,244
933,289
934,292
951,297
952,302
955,310
948,315
932,324
924,323
921,327
923,332
910,345
899,349
890,345
891,335
876,344
873,350
866,352
865,359
871,365
852,363
862,346
854,332
853,311
853,301
866,301
877,303
878,295
880,284
865,283
855,281
846,288
845,290
837,297
834,288
829,285
809,268
807,268
804,270
800,257
810,252
819,249
816,242
807,241
803,240
795,236
790,232
789,228
781,234
786,244
776,246
757,248
773,265
751,274
745,276
745,280
742,288
740,294
743,297
732,296
724,302
720,309
718,311
731,309
715,324
699,309
705,301
722,284
714,270
711,271
703,249
710,247
703,237
695,241
693,235
683,228
680,220
696,216
701,213
692,198
716,191
717,176
711,159
704,160
697,161
691,149
695,131
680,126
706,104
709,88
692,86
690,84
679,86
695,69
707,56
717,51
697,43
696,36
680,48
679,55
679,60
653,81
646,70
636,77
635,80
626,88
606,87
598,83
604,70
607,65
603,59
597,44
616,42
617,25
619,18
605,15
611,6
617,2
633,4
642,11
670,19
716,15
735,18
737,14
733,6
757,12
759,27
761,45
755,56
759,69
754,86
748,85
750,95
756,92
760,88
740,96
734,76
736,35
780,8
789,6
796,9
797,8
830,38
836,31
839,45
847,48
856,50
878,41
876,26
876,16
865,15
866,11
919,4
840,77
833,86
833,97
827,101
823,104
814,106
806,101
810,86
784,89
780,100
769,121
762,127
753,132
744,133
770,141
776,149
786,144
794,146
797,149
793,155
788,160
796,181
812,186
813,175
822,202
836,212
848,211
845,227
851,242
844,252
847,258
835,258
834,241
832,237
863,233
867,243
886,306
886,313
882,312
911,301
918,310
928,365
914,369
918,383
906,383
897,375
890,374
878,388
879,394
872,392
839,388
836,383
820,374
813,369
810,376
817,362
828,357
831,349
830,341
827,327
832,318
807,309
802,314
777,311
759,310
754,308
764,289
784,288
775,330
781,333
798,349
795,354
796,359
802,359
781,378
774,375
766,360
760,351
733,340
721,347
707,346
700,360
695,362
693,372
691,373
682,379
666,371
657,388
658,395
664,409
657,415
653,415
648,416
647,422
641,412
639,399
646,384
648,379
632,366
646,354
657,350
656,345
659,342
656,335
664,335
665,349
678,339
680,329
680,306
680,297
665,301
652,288
635,284
637,279
630,287
620,297
611,302
611,304
608,304
605,300
597,308
594,311
576,305
560,299
556,304
558,292
554,287
564,285
576,273
581,254
578,253
577,251
576,246
561,241
556,238
548,218
537,209
531,211
528,220
534,227
526,238
507,241
510,258
516,256
488,269
477,266
475,266
472,258
474,253
457,261
450,259
441,250
447,240
451,236
452,235
461,239
478,234
491,229
477,219
484,210
503,200
502,196
525,202
531,185
535,174
532,162
519,170
508,161
504,157
490,173
474,167
466,170
462,166
459,153
466,146
454,129
446,127
429,128
427,129
421,121
419,123
408,107
389,111
367,114
369,129
369,138
359,152
350,149
346,150
345,154
356,164
369,157
358,191
349,192
368,199
365,205
365,214
358,217
351,228
345,222
329,217
327,212
313,196
304,186
306,178
284,175
283,158
264,159
258,149
259,142
269,143
292,134
303,141
310,142
315,142
305,132
301,119
303,112
306,104
300,100
298,93
296,75
299,63
310,69
312,77
310,55
296,48
285,49
277,39
267,46
264,37
252,31
244,16
275,22
295,28
302,14
300,12
323,12
337,10
341,7
342,18
339,29
336,39
349,42
354,28
363,48
365,55
374,47
378,48
383,43
388,34
387,26
385,25
378,20
375,12
369,2
390,2
404,17
426,28
444,30
439,41
431,59
427,71
412,74
419,54
416,48
415,44
447,60
442,77
451,94
447,103
441,102
430,96
456,109
475,94
479,100
491,87
505,71
500,61
487,61
489,53
491,48
506,38
507,26
499,26
502,16
497,12
488,16
477,12
464,17
459,19
457,11
479,26
468,43
472,53
471,70
462,82
490,123
521,103
520,101
516,89
526,88
532,73
542,64
548,62
547,74
557,71
557,85
554,92
549,95
548,95
557,105
572,102
590,96
598,114
618,132
622,133
622,142
637,146
641,132
638,125
636,118
646,113
626,109
620,68
576,62
567,39
582,24
590,18
589,15
554,3
545,7
520,5
518,34
521,37
523,40
516,50
518,58
535,53
538,50
545,42
547,118
558,121
558,122
554,135
559,148
548,153
556,168
566,166
565,161
578,154
585,141
588,173
602,186
610,173
630,170
631,164
634,165
654,177
650,186
652,192
659,204
640,216
625,230
625,237
613,237
611,232
609,242
611,244
610,250
606,252
615,261
625,271
616,285
591,288
579,334
559,341
547,337
532,328
532,318
525,299
527,292
509,335
499,336
504,344
503,346
507,358
514,364
516,367
508,371
501,366
506,382
508,387
498,392
491,389
484,374
472,386
474,390
476,399
470,403
482,404
483,405
492,413
512,415
523,412
525,416
532,408
537,406
538,410
525,398
522,402
530,436
532,446
534,451
534,453
543,468
549,487
548,497
542,504
537,500
531,519
531,521
524,526
534,541
539,559
546,577
525,574
503,588
499,592
496,589
488,595
480,576
478,574
467,586
455,582
443,573
425,573
418,559
407,570
402,566
400,562
399,571
389,570
401,584
382,594
375,592
373,599
370,598
370,610
364,614
366,626
355,634
351,639
350,650
357,655
367,657
370,661
372,677
388,680
394,671
398,657
407,641
389,635
382,636
408,607
420,600
423,612
430,615
435,619
444,616
469,612
474,615
490,627
505,609
526,602
533,609
529,619
523,623
521,631
539,650
551,620
553,617
545,614
551,604
554,540
553,519
564,516
573,510
569,450
564,441
557,451
553,432
546,431
566,403
568,392
560,393
568,380
568,368
585,360
588,369
602,369
611,377
613,386
586,391
581,389
587,397
552,380
543,372
539,362
545,360
528,350
486,330
481,323
465,333
462,338
477,347
470,356
446,346
442,334
441,334
435,335
432,341
433,343
419,341
402,329
398,328
405,321
398,308
392,305
380,299
373,293
365,288
354,284
336,280
330,284
323,289
331,301
343,307
345,304
352,312
351,317
358,306
357,305
369,318
368,319
381,316
370,336
374,338
363,336
334,341
327,338
308,340
302,330
316,320
319,319
301,306
291,307
289,305
283,330
282,335
272,340
267,345
272,348
283,361
279,365
267,367
254,370
241,384
254,392
264,401
285,404
302,430
311,444
320,449
300,448
302,462
306,472
312,474
318,491
312,514
313,520
311,520
324,522
314,534
335,539
342,550
353,548
357,546
364,539
378,543
380,539
377,522
372,522
376,504
400,490
414,501
429,499
429,504
458,509
462,520
465,520
454,526
450,536
442,552
423,535
411,531
414,478
422,474
424,464
433,453
439,457
447,453
447,440
459,444
471,435
476,428
485,447
472,456
462,468
466,474
478,478
468,490
471,506
473,508
481,529
483,538
487,550
474,548
498,509
505,504
512,504
499,490
494,489
507,468
435,433
410,434
399,415
397,414
395,413
394,404
385,397
393,385
386,380
392,370
390,362
408,364
408,370
417,365
422,391
406,403
371,382
369,377
352,375
361,400
358,417
357,417
365,420
354,438
356,454
371,451
376,465
371,467
368,471
342,480
291,490
291,494
278,488
283,478
286,462
252,468
244,463
245,458
247,456
250,450
239,441
228,443
233,455
222,462
219,457
216,464
211,457
202,478
202,484
188,471
185,458
171,477
167,477
162,473
157,483
150,480
138,479
139,496
129,511
117,508
111,507
104,510
105,519
129,527
124,538
106,545
102,545
100,549
98,549
103,552
96,559
92,553
86,548
70,544
65,540
63,542
66,535
69,528
55,530
55,546
46,558
43,562
41,569
41,578
38,586
21,586
20,577
27,570
33,564
16,557
3,543
11,520
22,506
32,506
34,503
42,515
56,514
75,501
82,498
75,492
91,494
93,490
97,487
101,492
105,489
111,488
119,486
113,476
108,478
103,471
105,469
103,457
94,455
111,449
136,444
140,454
147,460
179,482
172,490
185,498
199,505
195,513
195,530
202,534
221,527
222,544
216,571
206,574
203,577
203,583
194,592
181,580
166,585
164,581
160,567
172,563
166,552
158,535
171,529
179,525
182,524
160,513
144,514
143,548
141,553
136,563
131,573
131,577
120,578
121,589
130,596
131,600
134,589
143,586
152,609
154,613
149,618
159,618
164,622
169,629
155,640
148,631
148,629
145,629
145,649
152,653
162,670
168,671
170,679
181,681
191,680
200,685
202,690
216,692
216,706
212,718
197,716
191,711
189,704
181,706
169,707
165,718
174,724
178,740
177,748
181,750
190,743
209,737
227,744
224,756
214,763
204,760
206,778
206,795
199,798
196,796
183,796
165,792
162,785
175,776
187,767
168,753
161,741
154,736
144,727
145,722
144,719
154,718
158,695
146,685
145,678
111,685
106,685
95,707
86,705
76,704
53,714
42,710
40,719
24,711
15,714
3,714
9,734
9,739
26,743
19,761
16,772
21,773
18,777
15,794
18,800
22,805
30,803
30,795
40,800
43,784
51,779
53,786
56,794
62,804
73,803
74,804
82,785
86,787
61,781
77,755
82,742
74,731
92,729
99,725
101,730
102,730
109,728
121,734
120,743
120,748
125,746
108,758
104,747
118,777
120,791
118,795
119,801
120,801
116,801
107,809
130,797
140,772
147,758
157,765
174,815
147,841
139,850
130,861
124,859
121,849
114,852
89,863
78,868
92,881
91,883
77,889
77,892
47,895
27,898
26,903
26,908
34,915
19,940
17,939
9,943
5,932
31,951
19,977
14,977
13,984
38,994
41,990
56,983
58,968
82,967
94,967
94,958
86,950
93,946
109,940
109,939
119,938
120,935
122,937
145,941
153,934
149,929
147,929
142,924
160,915
170,911
171,909
165,899
167,886
147,892
128,884
124,884
110,895
106,905
104,913
100,915
64,936
60,934
64,944
82,983
86,996
94,993
98,998
99,998
104,999
107,991
107,963
126,962
144,975
154,967
164,975
172,973
187,973
192,983
178,987
169,997
143,994
138,988
168,948
167,937
182,951
196,945
200,936
193,913
202,896
209,900
228,907
234,911
230,924
228,932
220,922
249,906
242,895
236,890
257,894
262,885
274,882
287,891
293,899
292,906
300,900
298,891
297,871
291,861
287,860
284,863
304,860
309,861
322,848
329,850
320,841
324,825
338,825
338,811
337,800
337,798
326,791
323,785
323,778
309,771
310,756
299,753
290,767
276,763
272,758
272,769
253,772
244,776
245,787
271,794
282,795
303,786
307,808
303,843
357,831
359,824
364,834
366,842
376,852
382,853
382,857
381,873
368,875
364,864
354,894
334,915
326,904
305,919
302,918
293,925
286,932
280,942
278,949
287,955
295,947
297,949
300,949
317,960
321,964
325,962
320,953
326,940
335,934
347,954
350,963
346,976
334,987
311,989
307,993
302,985
281,996
277,993
278,976
267,954
258,948
258,943
262,943
266,942
258,936
255,929
239,952
250,969
246,978
232,979
230,974
230,992
225,994
280,903
232,865
228,852
239,851
248,849
240,838
235,838
247,825
225,819
224,810
220,802
185,852
193,867
215,866
162,851
86,830
78,837
77,844
83,848
62,857
50,852
43,849
35,855
32,861
39,862
29,869
21,865
14,847
18,840
28,840
40,834
37,817
49,816
51,817
57,820
7,809
34,766
62,745
56,728
45,684
29,679
15,672
35,660
28,643
23,640
15,624
5,607
9,601
44,626
53,627
50,643
80,667
88,629
97,625
101,625
99,633
118,637
102,584
98,578
86,579
81,580
68,577
67,594
75,602
109,571
166,597
180,613
187,628
192,631
197,643
215,648
224,656
232,657
241,648
240,640
230,639
230,623
224,618
210,607
201,612
241,610
244,604
257,608
259,613
261,594
264,583
274,581
278,566
292,562
297,569
295,585
303,587
305,591
310,583
311,580
329,586
330,573
344,584
359,576
365,571
370,583
343,602
334,636
325,640
309,640
303,638
301,648
305,649
299,655
296,661
310,669
318,669
314,679
312,682
318,682
326,683
313,697
310,717
316,721
317,727
332,720
333,733
348,735
342,749
339,764
340,783
356,801
370,784
380,787
394,782
407,789
397,801
424,794
440,805
447,804
448,808
448,817
446,823
441,828
441,838
445,853
418,867
403,866
411,853
412,885
411,904
415,908
413,916
406,918
393,915
387,888
376,822
433,817
454,801
451,796
468,811
469,827
484,822
495,818
520,820
532,830
533,838
533,844
523,839
549,838
552,843
555,847
587,858
596,860
588,871
589,883
622,807
626,807
666,781
683,768
683,764
669,756
669,745
650,749
651,760
651,735
646,732
648,730
662,718
666,714
669,716
668,719
670,697
671,694
690,707
697,702
704,703
722,708
727,721
716,725
721,735
716,747
707,734
698,728
689,731
695,741
703,765
706,783
708,788
717,801
721,803
718,808
699,805
688,807
689,791
727,783
740,803
764,804
764,808
772,799
776,811
779,812
780,814
778,821
766,826
786,835
791,825
813,823
822,826
831,826
836,830
852,826
863,837
874,831
878,838
893,839
896,836
904,835
904,852
901,855
886,859
872,854
856,857
847,870
853,884
845,904
857,908
866,908
870,898
887,881
894,881
916,882
930,886
940,899
941,902
946,892
955,896
962,877
957,871
953,875
952,875
954,865
965,862
968,851
968,848
975,846
981,847
993,851
988,833
977,826
972,821
962,809
952,805
952,803
939,790
937,777
941,771
962,784
974,768
960,754
964,737
975,723
964,714
956,702
955,682
962,682
957,673
946,661
932,662
933,669
930,654
909,649
908,664
899,681
887,668
881,672
875,662
873,658
872,655
881,657
868,642
870,638
856,633
861,618
873,611
893,624
898,635
941,606
945,610
952,607
955,621
962,618
970,611
968,597
974,578
977,565
961,562
955,551
959,549
945,555
949,572
955,575
925,559
931,532
919,524
914,512
906,525
904,529
877,548
858,533
853,540
849,548
844,545
837,534
831,527
825,530
830,520
830,518
828,506
850,515
862,490
868,472
870,455
861,450
858,436
866,434
866,425
877,429
889,461
897,475
917,482
915,488
922,478
920,456
929,437
936,436
947,431
952,434
946,445
954,469
961,473
966,462
973,477
983,476
989,480
989,485
994,490
984,490
976,513
960,507
958,521
946,517
946,530
979,546
980,544
989,550
1000,521
950,487
989,458
993,457
997,450
981,447
975,444
974,430
982,428
984,423
987,424
967,420
964,419
998,387
999,305
826,401
817,402
806,409
795,407
838,440
780,494
819,554
845,564
862,588
895,583
953,637
969,639
988,646
995,654
983,669
987,680
988,689
983,690
995,685
997,683
996,697
982,747
995,770
1000,770
986,787
986,797
993,797
990,811
983,809
971,837
970,838
967,837
955,825
934,819
934,809
917,798
901,801
891,800
888,794
893,792
883,806
878,818
866,802
856,804
848,794
837,790
829,794
841,782
843,777
838,772
839,770
830,755
832,752
831,748
828,742
826,754
807,748
807,737
797,729
783,721
770,723
762,736
753,746
744,744
751,728
759,712
741,701
744,669
759,658
781,653
796,648
797,648
799,650
800,655
801,645
818,644
829,643
830,641
828,631
810,620
812,615
785,625
768,631
767,626
763,624
771,609
710,553
710,550
711,549
649,535
649,533
639,533
638,538
630,477
709,400
710,379
633,340
640,324
643,303
610,341
618,351
676,252
678,251
687,259
671,236
663,234
662,240
638,189
667,180
679,168
658,161
717,140
717,122
753,165
756,165
748,170
756,178
757,194
745,202
745,215
738,218
733,229
759,212
776,196
799,206
765,155
784,132
798,138
826,136
822,121
836,108
853,115
851,91
819,51
793,66
781,73
735,191
741,268
599,234
594,221
585,223
583,230
569,214
566,215
570,209
577,207
593,210
596,209
561,202
551,199
545,187
566,186
529,144
534,121
531,118
473,187
465,182
453,200
449,214
437,188
435,188
437,168
425,163
430,154
425,149
423,151
432,140
418,202
391,204
390,205
386,195
380,196
375,197
378,226
382,230
384,237
385,240
377,239
384,253
393,251
390,266
404,264
423,277
428,271
433,277
435,292
424,302
421,302
417,311
462,303
470,291
460,270
414,231
409,229
398,233
362,257
372,270
352,239
319,238
317,240
300,258
277,261
275,254
264,254
254,269
262,275
252,289
256,292
248,312
248,314
247,315
253,319
241,326
234,322
236,303
231,301
218,300
201,294
197,292
198,285
200,277
194,272
193,271
192,279
193,262
206,269
215,273
212,258
208,253
231,263
238,259
244,242
237,226
236,226
246,220
240,201
237,200
240,189
253,195
257,194
266,193
272,188
282,199
274,205
257,183
253,165
250,165
231,152
237,138
210,153
213,165
218,184
218,215
213,221
196,228
190,234
178,233
177,227
167,207
158,210
154,227
151,239
137,249
120,246
100,254
84,248
81,263
81,268
79,270
65,264
69,255
58,252
58,241
38,247
36,237
21,236
15,237
5,232
4,223
9,220
25,216
37,201
45,188
46,184
37,175
46,164
39,147
42,145
29,146
26,155
26,156
21,140
12,145
14,132
11,129
9,127
21,106
9,96
29,92
40,90
54,89
48,78
27,63
33,52
34,48
50,43
63,52
67,51
76,55
85,34
98,39
99,21
113,9
127,14
138,16
150,31
158,14
162,14
174,19
183,26
194,25
196,24
204,24
192,50
182,52
186,67
192,72
203,81
212,89
207,94
208,117
214,116
186,126
188,146
195,153
172,150
164,151
158,160
161,166
170,161
166,182
179,190
177,198
192,210
167,249
177,256
176,260
178,264
157,264
153,273
158,290
147,311
136,299
124,303
127,315
132,318
117,327
110,325
106,316
111,314
99,323
100,326
93,336
85,338
77,338
78,329
72,322
82,315
75,296
79,286
91,289
100,286
59,303
33,290
24,293
20,290
13,294
4,300
19,318
27,324
30,335
30,341
33,346
20,347
4,338
14,369
7,383
4,388
11,392
13,397
28,391
34,385
44,379
62,388
71,397
92,409
103,405
102,416
119,421
127,405
139,417
157,395
171,388
180,384
180,382
187,376
181,371
184,360
186,341
169,338
166,334
165,335
160,333
158,324
174,314
184,317
186,320
210,319
217,341
213,343
215,365
241,352
241,345
246,340
294,359
318,373
325,370
324,367
320,387
334,411
410,468
449,377
297,511
267,516
260,528
282,548
251,563
248,570
231,584
279,611
283,623
264,632
256,637
261,643
243,673
254,685
257,710
270,713
278,726
260,733
246,746
233,729
240,724
239,722
227,722
220,674
193,668
123,705
282,679
287,678
294,708
338,699
345,692
346,705
362,706
367,698
356,721
365,730
373,744
380,752
370,759
386,727
390,715
394,711
402,729
416,725
426,715
442,722
456,710
460,716
467,723
480,729
450,746
439,749
436,760
430,760
443,767
425,742
423,741
419,740
419,742
430,688
431,681
432,679
443,673
440,661
448,658
450,686
452,686
532,802
546,799
685,869
686,878
679,886
682,893
709,902
712,896
727,886
735,888
745,876
754,880
756,881
753,884
753,893
775,887
787,881
795,887
791,902
784,907
818,898
811,883
806,872
797,865
782,868
771,869
770,870
773,857
752,845
739,844
728,847
728,831
704,846
712,855
710,861
722,874
738,869
746,860
771,785
776,780
784,779
789,782
786,770
784,750
807,707
812,706
808,697
806,687
825,708
846,706
853,710
848,697
860,727
848,738
845,739
845,735
847,747
856,746
873,747
860,768
863,778
910,783
917,761
905,753
923,743
924,745
929,736
932,736
935,723
933,715
933,707
919,710
910,719
906,728
913,729
919,728
922,723
907,704
886,706
944,684
947,724
991,613
992,611
849,653
828,868
869,934
873,945
864,947
883,958
913,988
913,997
934,991
938,986
946,969
947,959
931,961
929,943
939,942
941,939
944,932
925,926
917,927
929,917
925,908
960,919
962,919
972,927
975,927
983,928
989,931
991,928
997,947
981,958
997,970
990,986
975,986
964,984
966,935
978,884
945,855
933,859
417,999
399,986
395,984
377,980
376,979
373,981
377,975
369,972
363,995
321,744
311,626
309,617
215,506
224,494
238,422
237,403
219,415
208,409
200,411
184,417
173,425
127,386
116,372
109,364
109,352
117,345
126,365
130,364
138,355
150,348
92,372
101,393
87,436
66,439
57,430
51,428
52,434
44,440
55,454
58,452
79,467
60,486
52,490
26,463
18,453
12,448
9,473
5,473
4,472
4,482
14,497
30,543
9,420
7,415
13,415
2,421
34,417
40,359
52,352
54,350
59,356
49,337
36,270
46,262
25,250
22,270
23,190
14,175
12,175
58,195
73,177
88,177
100,172
101,165
103,160
111,160
115,152
117,153
122,156
131,160
134,167
137,181
119,181
113,185
107,184
107,201
96,210
84,217
119,211
119,169
115,134
109,130
107,128
89,117
83,108
74,108
71,113
63,121
52,118
49,118
73,89
77,90
114,107
122,102
131,103
153,100
156,101
155,95
162,87
173,91
174,69
177,69
165,48
139,59
133,60
130,55
143,76
121,29
84,9
85,3
66,19
35,20
6,28
9,41
14,56
77,150
80,163
66,159
128,134
142,138
149,136
216,53
253,62
259,53
267,71
268,82
277,92
265,105
257,100
263,116
286,120
320,128
326,154
322,159
335,170
333,174
348,128
345,106
347,89
352,87
355,65
349,60
388,81
247,84
2,873
62,998
562,645
